date,cnt_rooms,flat_area,rent_base,rent_total,flat_type,flat_interior_quality,flat_condition,flat_age,flat_thermal_characteristic,has_elevator,has_balcony,has_garden,has_kitchen,has_guesttoilet,geo_city,geo_city_part
2018-09-20,3,87.2,1264.4,1526,apartment,sophisticated,mint_condition,<5,72.0,t,t,f,t,f,hamburg,altona
2018-09-20,3,83.7,1250,1500,apartment,sophisticated,mint_condition,<5,62.0,t,t,f,t,t,hamburg,altona
2018-09-20,3,111,1671,2071,ground_floor,sophisticated,good,60+,69.8,t,t,t,t,t,hamburg,altona
2018-09-20,3,75,464.5,663.5,appartment,average,good,<40,121.0,f,t,t,f,f,hamburg,wandsbek
2018-09-20,3,58.8,529,726,appartment,average,good,60+,164.0,f,f,f,f,f,hamburg,wandsbek
2018-09-20,3,79,690,840,apartment,normal,good,<50,,t,t,f,t,f,hamburg,wandsbek
2018-09-20,4,118,1287,1582,apartment,average,mint_condition,<5,61.0,t,t,f,t,t,hamburg,harburg
2018-09-20,4,132,1390,1610,apartment,average,renovated,<20,114.5,f,t,f,f,t,hamburg,bergedorf
2018-09-20,4,90,1080,1350,penthouse,sophisticated,mint_condition,<20,,t,t,f,f,f,hamburg,altona
2018-09-21,1,36.18,397.98,517.98,apartment,average,renovated,60+,158.2,f,f,f,f,f,hamburg,wandsbek
2018-09-21,1,30,168.97,401.44,appartment,average,good,<50,190.0,f,f,f,t,f,hamburg,wandsbek
2018-09-21,1,44.19,553,692,apartment,normal,good,<40,156.0,f,t,f,t,f,hamburg,hamburg-nord
2018-09-21,2,95,855,1092.5,ground_floor,average,good,60+,,t,t,f,t,f,hamburg,harburg
2018-09-21,2,67.44,590.77,752.77,apartment,average,good,<40,199.0,t,t,f,f,f,hamburg,eimsbuettel
2018-09-21,2,55,900,1100,apartment,sophisticated,renovated,<50,175.0,t,t,f,t,f,hamburg,hamburg-nord
2018-09-21,2,55,495,595,roof_storey,average,good,60+,125.2,f,f,f,f,f,hamburg,harburg
2018-09-21,2,58.91,650,860,apartment,average,good,<60,188.0,f,t,f,t,f,hamburg,hamburg-nord
2018-09-21,2,63.72,1032,1255,apartment,sophisticated,first_time_use,<5,34.5,t,t,f,t,f,hamburg,mitte
2018-09-21,2,61.52,490.68,637.68,apartment,average,good,<30,120.2,f,f,f,f,f,hamburg,eimsbuettel
2018-09-21,2,53,950,1050,apartment,sophisticated,renovated,60+,,f,t,f,t,f,hamburg,hamburg-nord
2018-09-21,2,59.83,805,920,apartment,average,good,60+,116.0,f,f,f,f,f,hamburg,hamburg-nord
2018-09-21,2,60.09,563.65,743.65,ground_floor,normal,good,<30,137.0,t,t,f,t,f,hamburg,altona
2018-09-21,2,52.53,458.59,589.59,appartment,average,good,60+,,f,t,f,f,f,hamburg,wandsbek
2018-09-21,2,67.5,971,1171,apartment,sophisticated,mint_condition,<20,,t,t,f,t,f,hamburg,wandsbek
2018-09-21,2,69,815,1022,appartment,average,good,<10,55.29,f,f,f,t,f,hamburg,hamburg-nord
2018-09-21,2,40,428,558,ground_floor,average,good,60+,166.0,f,f,f,f,f,hamburg,altona
2018-09-21,2,57.4,910,1085,apartment,sophisticated,first_time_use,<5,57.7,t,t,f,t,f,hamburg,mitte
2018-09-21,2,53.51,493,628,apartment,average,good,<30,115.7,f,t,f,t,f,hamburg,bergedorf
2018-09-21,2,58.5,603,780,roof_storey,average,good,<30,136.0,f,t,f,f,f,hamburg,wandsbek
2018-09-21,2,65.55,787,977,appartment,average,good,60+,66.0,f,t,f,f,f,hamburg,hamburg-nord
2018-09-21,2,49.8,625,710,apartment,normal,good,60+,182.3,f,t,f,f,f,hamburg,hamburg-nord
2018-09-21,2,82,750,950,maisonette,sophisticated,good,<30,,f,t,f,t,t,hamburg,eimsbuettel
2018-09-21,2,63.58,989.3,1164.3,apartment,average,good,<10,67.0,t,t,f,f,f,hamburg,altona
2018-09-21,2,54.45,700,850,half_basement,average,good,60+,154.0,f,f,t,t,f,hamburg,altona
2018-09-21,2,70.62,678,842,ground_floor,average,good,<30,88.4,f,t,f,f,f,hamburg,wandsbek
2018-09-21,3,66,630.3,827.4,apartment,average,good,<60,149.0,f,f,f,f,f,hamburg,altona
2018-09-21,3,110,1200,1538,apartment,average,mint_condition,<20,64.2,t,t,f,t,t,hamburg,eimsbuettel
2018-09-21,3,90,650,865,apartment,average,good,60+,148.5,f,t,f,t,f,hamburg,bergedorf
2018-09-21,3,75,765,900,penthouse,sophisticated,mint_condition,<20,,f,t,f,t,f,hamburg,wandsbek
2018-09-21,3,103,1485,1765,apartment,sophisticated,mint_condition,<5,50.1,t,t,f,t,f,hamburg,altona
2018-09-21,3,67,890,1085,appartment,average,renovated,<60,170.4,f,t,f,t,f,hamburg,mitte
2018-09-21,3,79.72,648.04,840.04,apartment,average,good,60+,117.0,f,t,f,f,f,hamburg,mitte
2018-09-21,3,75.6,1329,1472,roof_storey,sophisticated,renovated,60+,115.1,f,t,f,t,f,hamburg,hamburg-nord
2018-09-21,3,78.96,650,912,apartment,normal,good,<60,,f,t,f,t,f,hamburg,wandsbek
2018-09-21,3,71,570,800,apartment,normal,good,<60,117.0,f,t,f,t,f,hamburg,harburg
2018-09-21,3,75.59,1184,1429,appartment,average,good,<10,62.9,t,t,f,t,f,hamburg,mitte
2018-09-21,3,76.27,908,1153,roof_storey,average,mint_condition,<60,145.0,f,f,f,t,f,hamburg,eimsbuettel
2018-09-21,4,110.58,1681,2068,apartment,sophisticated,first_time_use,<5,34.5,t,t,f,t,t,hamburg,mitte
2018-09-21,4,112.12,1349,1612,apartment,sophisticated,mint_condition,<5,57.0,t,t,f,f,t,hamburg,bergedorf
2018-09-21,4,89,845,1075,apartment,average,good,<50,153.0,f,t,f,f,f,hamburg,wandsbek
2018-09-21,4,103.9,1600,1886,roof_storey,normal,mint_condition,<10,55.9,t,t,f,t,t,hamburg,altona
2018-09-21,4,108,1390,1670,apartment,average,good,60+,,f,t,f,t,t,hamburg,bergedorf
2018-09-21,4,109,1308,1608,apartment,sophisticated,first_time_use_after_refurbishment,<30,168.0,f,t,f,t,t,hamburg,eimsbuettel
2018-09-21,4,155,2165,2610,apartment,sophisticated,good,<50,60.3,t,t,f,t,f,hamburg,eimsbuettel
2018-09-21,4,91.5,1300,1601,ground_floor,normal,mint_condition,<10,55.9,t,t,t,t,t,hamburg,altona
2018-09-21,4,105.5,1295,1575,roof_storey,average,first_time_use,<5,27.5,t,t,f,t,f,hamburg,bergedorf
2018-09-21,4,77.92,615.57,799.57,roof_storey,average,good,<30,139.0,f,t,f,t,f,hamburg,harburg
2018-09-21,4,121,2178,2670,apartment,luxury,first_time_use_after_refurbishment,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-09-22,1,34,780,980,apartment,average,good,60+,,t,t,f,t,f,hamburg,wandsbek
2018-09-22,1,43,350.95,480.95,appartment,average,good,<60,160.0,f,t,f,f,f,hamburg,harburg
2018-09-22,1,34,680,780,apartment,average,good,60+,,f,f,f,t,f,hamburg,hamburg-nord
2018-09-22,2,58,894,1049,apartment,sophisticated,mint_condition,<5,,t,t,f,t,f,hamburg,hamburg-nord
2018-09-22,2,45,590,670,appartment,normal,renovated,60+,101.0,f,t,f,t,f,hamburg,wandsbek
2018-09-22,2,60,855,999,roof_storey,sophisticated,good,60+,107.0,f,t,f,t,f,hamburg,hamburg-nord
2018-09-22,3,71.8,1890,2170,penthouse,luxury,first_time_use_after_refurbishment,60+,169.4,f,t,f,t,f,hamburg,hamburg-nord
2018-09-22,3,74.85,898,1056,apartment,average,good,60+,234.7,f,t,f,f,f,hamburg,hamburg-nord
2018-09-22,3,39.27,251.33,350.33,apartment,average,first_time_use,<5,30.0,t,t,f,t,f,hamburg,eimsbuettel
2018-09-22,3,72.09,700,880,apartment,average,good,<40,123.7,f,t,f,f,f,hamburg,wandsbek
2018-09-22,4,92,1175,1375,apartment,sophisticated,first_time_use_after_refurbishment,60+,,f,t,f,t,t,hamburg,mitte
2018-09-22,4,98,1200,1450,apartment,normal,mediocre,60+,181.5,f,f,f,t,f,hamburg,wandsbek
2018-09-23,1,42,650,730,apartment,normal,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-09-23,1,41,410,525,apartment,normal,good,<50,91.1,f,t,f,t,f,hamburg,wandsbek
2018-09-23,1,29,420,505,ground_floor,normal,renovated,60+,162.0,f,t,t,t,f,hamburg,eimsbuettel
2018-09-23,2,45,410,510,apartment,average,good,60+,,f,f,f,t,f,hamburg,bergedorf
2018-09-23,2,56.4,959,1129,apartment,sophisticated,first_time_use,<5,58.7,t,t,f,t,f,hamburg,mitte
2018-09-23,3,74,990,1170.04,penthouse,sophisticated,mint_condition,<5,,t,t,f,t,f,hamburg,bergedorf
2018-09-23,3,90,1350,1545,terraced_flat,sophisticated,renovated,<40,,f,t,t,t,f,hamburg,eimsbuettel
2018-09-23,3,104,1400,1700,raised_ground_floor,sophisticated,renovated,60+,,f,t,t,t,t,hamburg,altona
2018-09-23,3,56,740,934,apartment,sophisticated,good,<30,,f,f,f,t,f,hamburg,altona
2018-09-23,3,79,1050,1393,terraced_flat,luxury,renovated,60+,,f,t,t,t,f,hamburg,hamburg-nord
2018-09-23,3,84,1650,1890,apartment,sophisticated,first_time_use,<5,,t,t,t,t,t,hamburg,hamburg-nord
2018-09-23,3,75,1198,1282,apartment,normal,good,60+,,f,t,f,f,t,hamburg,altona
2018-09-23,3,105,1050,1250,penthouse,average,mint_condition,<20,,f,t,t,t,f,hamburg,harburg
2018-09-23,3,86,1380,1780,apartment,luxury,mint_condition,<10,37.9,t,t,t,t,t,hamburg,hamburg-nord
2018-09-23,3,68.39,990,1220,roof_storey,average,good,60+,,f,f,f,t,f,hamburg,hamburg-nord
2018-09-23,3,76,1050,1250,roof_storey,normal,renovated,60+,,f,f,f,t,f,hamburg,mitte
2018-09-23,4,88,1348,1468,apartment,normal,good,60+,,f,t,f,f,f,hamburg,eimsbuettel
2018-09-23,4,125,1737.82,1837.82,apartment,normal,good,60+,193.7,f,t,f,f,t,hamburg,eimsbuettel
2018-09-23,4,117,1200,1500,half_basement,sophisticated,good,<30,135.4,f,t,f,t,t,hamburg,harburg
2018-09-24,1,155,1900,2250,loft,average,good,60+,,t,t,f,t,f,hamburg,mitte
2018-09-24,1,41,360,485,apartment,average,good,<50,151.0,f,t,f,t,f,hamburg,altona
2018-09-24,2,79.37,923.27,1153.27,appartment,average,first_time_use_after_refurbishment,<20,64.0,t,t,f,t,f,hamburg,eimsbuettel
2018-09-24,2,56.94,469.76,639.76,appartment,average,good,<30,79.0,f,t,f,t,f,hamburg,bergedorf
2018-09-24,2,52.72,603.89,713.89,roof_storey,normal,good,<30,119.23,f,f,f,t,f,hamburg,hamburg-nord
2018-09-24,2,51,428.82,648.95,appartment,average,good,<20,78.0,f,t,f,t,f,hamburg,wandsbek
2018-09-24,2,47.27,639,759,appartment,average,renovated,60+,105.0,f,f,f,f,f,hamburg,eimsbuettel
2018-09-24,2,45.2,680,795,apartment,average,good,60+,156.6,f,t,f,f,f,hamburg,eimsbuettel
2018-09-24,2,61.5,555,685,apartment,average,good,60+,129.4,f,t,f,f,f,hamburg,mitte
2018-09-24,2,47.56,545,645,ground_floor,average,good,<60,152.0,f,t,f,f,f,hamburg,hamburg-nord
2018-09-24,2,67.44,590.77,752.77,apartment,average,good,<40,199.0,t,t,f,f,f,hamburg,eimsbuettel
2018-09-24,2,48.5,372,477,ground_floor,normal,good,<30,86.0,f,t,f,t,f,hamburg,mitte
2018-09-24,2,60,1300,1480,apartment,average,mint_condition,60+,,f,t,f,t,f,hamburg,mitte
2018-09-24,2,62.5,900,1069,apartment,sophisticated,mint_condition,<10,81.0,t,t,f,t,f,hamburg,altona
2018-09-24,2,46.43,519,664,apartment,average,good,60+,152.0,f,f,f,f,f,hamburg,mitte
2018-09-24,2,47.42,549,717,apartment,average,good,60+,152.0,f,f,f,f,f,hamburg,mitte
2018-09-24,2,51,1200,1393.5,terraced_flat,sophisticated,mint_condition,<5,41.9,t,t,f,t,f,hamburg,eimsbuettel
2018-09-24,2,62.45,666,800,apartment,normal,good,<30,87.0,f,t,f,t,f,hamburg,eimsbuettel
2018-09-24,2,45,500,650,roof_storey,average,good,60+,238.0,f,t,f,t,f,hamburg,altona
2018-09-24,2,56.97,989,1149,apartment,sophisticated,renovated,60+,190.1,f,t,f,t,f,hamburg,hamburg-nord
2018-09-24,2,58,510,598,apartment,normal,renovated,<40,,t,t,f,t,f,hamburg,eimsbuettel
2018-09-24,2,55.34,412.23,558.23,apartment,average,good,<30,132.0,f,t,f,t,f,hamburg,harburg
2018-09-24,2,52,570,710,apartment,average,good,<40,,f,t,f,t,f,hamburg,eimsbuettel
2018-09-24,2,57,516.42,625.42,apartment,normal,good,<30,63.0,t,t,f,t,f,hamburg,wandsbek
2018-09-24,2,57,690,780,roof_storey,sophisticated,renovated,<60,,f,t,f,t,f,hamburg,wandsbek
2018-09-24,3,73.89,1150,1345,apartment,average,good,<5,58.1,t,t,f,t,f,hamburg,mitte
2018-09-24,3,103.46,1360,1605,penthouse,sophisticated,mint_condition,<5,,f,t,f,t,t,hamburg,hamburg-nord
2018-09-24,3,82.34,905,1097,apartment,normal,good,<30,87.0,f,t,f,t,f,hamburg,eimsbuettel
2018-09-24,3,81.82,860,1095,apartment,sophisticated,good,<30,92.9,f,t,f,t,t,hamburg,eimsbuettel
2018-09-24,3,77,900,1077,roof_storey,sophisticated,renovated,60+,,f,f,t,t,f,hamburg,wandsbek
2018-09-24,3,60,600,750,appartment,sophisticated,good,60+,,f,t,f,t,f,hamburg,hamburg-nord
2018-09-24,3,71.81,608,828,apartment,average,good,<50,92.98,t,t,f,f,f,hamburg,mitte
2018-09-24,3,78,486.73,674,appartment,average,good,<60,,f,t,f,f,f,hamburg,altona
2018-09-24,3,79.57,850,1090,roof_storey,normal,good,<30,87.0,f,t,f,t,f,hamburg,eimsbuettel
2018-09-24,3,56,750,915,apartment,normal,renovated,<60,184.7,t,t,f,t,f,hamburg,altona
2018-09-24,3,67.29,715,915,apartment,average,good,60+,104.0,f,t,f,f,f,hamburg,wandsbek
2018-09-24,3,68.9,600,800,ground_floor,normal,good,60+,141.4,f,t,f,t,f,hamburg,wandsbek
2018-09-24,3,53,396.15,543.03,appartment,average,good,60+,251.0,f,t,f,f,f,hamburg,harburg
2018-09-24,3,109.7,1658,1999,apartment,average,good,<5,51.2,f,t,f,t,f,hamburg,hamburg-nord
2018-09-24,3,66,645,775,apartment,sophisticated,renovated,60+,129.0,f,t,f,t,f,hamburg,harburg
2018-09-24,3,74,1975,2260,appartment,sophisticated,first_time_use_after_refurbishment,<50,186.0,t,t,f,t,t,hamburg,eimsbuettel
2018-09-24,3,88.11,1347.02,1628.97,apartment,sophisticated,good,<5,51.4,f,t,f,t,t,hamburg,mitte
2018-09-24,3,70.59,793.91,983.91,appartment,average,good,60+,170.0,f,t,f,t,f,hamburg,eimsbuettel
2018-09-24,3,76,780,960,apartment,average,good,<30,109.0,f,t,f,t,t,hamburg,eimsbuettel
2018-09-24,3,67,755,895,apartment,normal,good,60+,70.3,f,t,f,t,f,hamburg,eimsbuettel
2018-09-24,3,73,748,931,apartment,normal,good,<40,135.0,f,t,f,f,f,hamburg,wandsbek
2018-09-24,3,110.7,1680,1998,appartment,average,good,<5,51.2,f,t,f,t,f,hamburg,hamburg-nord
2018-09-24,3,71.87,632,817,appartment,average,good,<30,107.9,f,t,f,f,f,hamburg,harburg
2018-09-24,4,130,1180,1403,apartment,normal,good,<30,87.0,f,t,t,t,t,hamburg,eimsbuettel
2018-09-24,4,97.4,1512,1798,apartment,sophisticated,mint_condition,<5,49.0,t,t,f,t,t,hamburg,altona
2018-09-24,4,119.8,1472.34,1670.34,appartment,average,good,<20,108.8,f,t,t,t,f,hamburg,bergedorf
2018-09-25,1,24,270,300,ground_floor,normal,good,60+,,f,f,t,t,f,hamburg,eimsbuettel
2018-09-25,1,35.72,373,478,apartment,average,good,<60,141.1,t,t,f,t,f,hamburg,wandsbek
2018-09-25,1,26,379.04,467.14,apartment,average,good,<50,98.0,f,t,f,f,f,hamburg,altona
2018-09-25,1,29.6,375.59,447.59,apartment,average,good,60+,137.0,f,t,f,f,f,hamburg,eimsbuettel
2018-09-25,1,26,374.92,463.02,apartment,average,good,<50,98.0,f,t,f,f,f,hamburg,altona
2018-09-25,1,41.25,738,858,apartment,sophisticated,mint_condition,<10,81.0,f,t,t,t,f,hamburg,hamburg-nord
2018-09-25,1,34,550,650,appartment,average,good,60+,,f,f,f,f,f,hamburg,mitte
2018-09-25,2,60,850,1020,apartment,average,good,60+,,t,t,f,t,f,hamburg,wandsbek
2018-09-25,2,77.92,1170,1410,apartment,sophisticated,mint_condition,<10,56.8,t,t,f,t,t,hamburg,eimsbuettel
2018-09-25,2,57.4,910,1085,apartment,sophisticated,first_time_use,<5,57.7,t,t,f,t,f,hamburg,mitte
2018-09-25,2,56,697,897,apartment,normal,renovated,60+,,f,f,f,t,f,hamburg,eimsbuettel
2018-09-25,2,52.35,720,840,apartment,sophisticated,renovated,<60,120.0,f,t,t,t,f,hamburg,harburg
2018-09-25,2,42,550.2,679.3,apartment,average,good,<60,224.0,f,t,f,f,f,hamburg,altona
2018-09-25,2,48.89,576.22,751.22,apartment,average,good,60+,156.0,f,t,f,f,f,hamburg,mitte
2018-09-25,2,65.99,1095,1290,apartment,sophisticated,mint_condition,<5,33.4,t,t,f,t,f,hamburg,mitte
2018-09-25,2,54.4,710,856,roof_storey,average,good,60+,71.9,f,t,f,t,f,hamburg,eimsbuettel
2018-09-25,2,52.49,731,898,apartment,average,first_time_use_after_refurbishment,<60,167.0,t,t,f,t,f,hamburg,eimsbuettel
2018-09-25,2,46,336.7,460.05,appartment,average,good,60+,158.0,f,t,f,f,f,hamburg,harburg
2018-09-25,2,60.08,648.95,781.95,apartment,average,good,60+,126.0,f,t,f,f,f,hamburg,hamburg-nord
2018-09-25,2,70,1190,1330,apartment,normal,good,<50,149.0,t,t,f,t,f,hamburg,mitte
2018-09-25,2,70,595,735,roof_storey,sophisticated,good,<60,,f,f,f,t,t,hamburg,eimsbuettel
2018-09-25,2,39.24,670,790,ground_floor,average,good,60+,145.1,f,f,f,t,f,hamburg,hamburg-nord
2018-09-25,2,55.87,955,1155,apartment,sophisticated,first_time_use,60+,,t,t,f,t,f,hamburg,altona
2018-09-25,2,50,625,800,terraced_flat,average,good,60+,,t,t,f,t,f,hamburg,wandsbek
2018-09-25,3,91,1179,1410,raised_ground_floor,sophisticated,good,<5,,t,t,f,t,t,hamburg,mitte
2018-09-25,3,64.85,597,842,appartment,average,good,60+,202.0,f,f,f,f,f,hamburg,harburg
2018-09-25,3,69,895,1025,apartment,sophisticated,good,60+,79.0,f,t,f,t,f,hamburg,hamburg-nord
2018-09-25,3,120,1600,1840,ground_floor,average,good,60+,98.9,f,t,f,t,t,hamburg,altona
2018-09-25,3,47,750,810,roof_storey,average,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-09-25,3,71.47,715,971,appartment,average,good,60+,199.7,f,f,f,f,f,hamburg,harburg
2018-09-25,3,66.74,745,890,apartment,sophisticated,renovated,<60,,f,t,f,t,f,hamburg,hamburg-nord
2018-09-25,3,69,795,920,roof_storey,average,good,<20,93.0,f,t,f,t,f,hamburg,harburg
2018-09-25,3,67.26,485,640.18,apartment,normal,good,<60,127.6,f,t,f,t,f,hamburg,wandsbek
2018-09-25,3,79.71,720,820,raised_ground_floor,average,good,<50,,f,t,f,t,f,hamburg,bergedorf
2018-09-25,3,66,693,849,apartment,average,good,60+,,f,t,f,f,f,hamburg,hamburg-nord
2018-09-25,3,78.78,531.5,761.5,raised_ground_floor,normal,good,<60,23.7,f,t,f,t,f,hamburg,wandsbek
2018-09-25,3,81.44,1009,1225,apartment,average,good,60+,104.0,f,f,f,f,f,hamburg,altona
2018-09-25,3,107,1803.53,2053.53,roof_storey,sophisticated,good,<10,99.11,f,t,f,t,t,hamburg,hamburg-nord
2018-09-25,3,87.25,1025.19,1290.19,apartment,normal,mint_condition,<20,38.79,t,t,f,t,t,hamburg,wandsbek
2018-09-25,3,76,691.6,836.6,ground_floor,average,good,<60,163.7,f,f,t,t,t,hamburg,wandsbek
2018-09-25,4,157,2669,3119,apartment,normal,good,60+,218.0,f,t,f,t,t,hamburg,hamburg-nord
2018-09-25,4,104,1290,1390,ground_floor,normal,renovated,<10,70.0,f,t,f,t,t,hamburg,altona
2018-09-25,4,195,3300,4000,apartment,sophisticated,mint_condition,<20,59.3,t,t,f,t,t,hamburg,eimsbuettel
2018-09-25,4,101,1690,2190,appartment,average,first_time_use,<5,,t,f,f,f,f,hamburg,altona
2018-09-25,4,130,2300,2700,roof_storey,sophisticated,mint_condition,60+,,f,t,f,t,t,hamburg,hamburg-nord
2018-09-25,4,113.6,2200,2650,penthouse,average,mint_condition,<10,44.0,t,t,f,f,t,hamburg,altona
2018-09-25,4,113.6,2450,2900,penthouse,average,mint_condition,<10,44.0,t,t,f,f,t,hamburg,altona
2018-09-25,4,95,1235,1435,terraced_flat,normal,good,<40,,f,t,t,t,t,hamburg,eimsbuettel
2018-09-26,1,37,462,592,apartment,average,good,60+,130.0,f,f,f,t,f,hamburg,wandsbek
2018-09-26,1,31.21,343.31,545.41,apartment,average,good,<60,212.0,f,t,f,f,f,hamburg,wandsbek
2018-09-26,1,34,430,520,apartment,average,renovated,60+,141.0,f,t,f,t,f,hamburg,wandsbek
2018-09-26,2,60,900,1499,appartment,average,first_time_use,<5,,t,t,t,t,t,hamburg,mitte
2018-09-26,2,54.5,817.5,947.5,appartment,average,renovated,60+,131.0,f,t,f,f,f,hamburg,altona
2018-09-26,2,60,1499,1749,apartment,luxury,renovated,60+,152.0,f,t,f,t,f,hamburg,hamburg-nord
2018-09-26,2,43,425,540,apartment,normal,good,60+,132.0,f,f,t,t,f,hamburg,harburg
2018-09-26,2,56,595,680,roof_storey,average,good,60+,,f,f,f,t,f,hamburg,hamburg-nord
2018-09-26,2,59.55,634,812,appartment,average,renovated,<50,406.5,t,t,t,f,f,hamburg,wandsbek
2018-09-26,2,67.1,940,1156,ground_floor,sophisticated,mint_condition,<10,74.9,t,t,f,t,f,hamburg,hamburg-nord
2018-09-26,2,52,570,730,apartment,average,good,<40,108.3,f,t,f,t,f,hamburg,eimsbuettel
2018-09-26,2,58.5,603,774,apartment,average,good,<30,136.0,f,t,f,t,f,hamburg,wandsbek
2018-09-26,2,54,545,790,apartment,normal,good,<50,55.0,f,t,f,t,f,hamburg,wandsbek
2018-09-26,2,40,273.28,445.56,appartment,average,good,<50,236.0,f,t,f,f,f,hamburg,wandsbek
2018-09-26,2,79.84,1020,1220,roof_storey,average,good,60+,125.0,t,f,f,t,f,hamburg,eimsbuettel
2018-09-26,2,58.7,995,1185,roof_storey,sophisticated,first_time_use,<5,11.6,t,t,f,t,f,hamburg,eimsbuettel
2018-09-26,2,45.6,630,805,roof_storey,normal,good,<60,159.0,f,t,f,t,f,hamburg,mitte
2018-09-26,2,28,329,364,roof_storey,average,good,60+,194.0,f,f,f,f,f,hamburg,altona
2018-09-26,2,56,595,680,roof_storey,average,good,60+,,f,f,f,f,f,hamburg,hamburg-nord
2018-09-26,2,40,1050,1200,apartment,sophisticated,good,60+,,f,f,t,t,f,hamburg,hamburg-nord
2018-09-26,2,60.4,970,1139,apartment,average,first_time_use,<5,,t,t,f,t,f,hamburg,mitte
2018-09-26,2,55.31,572,720,roof_storey,sophisticated,renovated,60+,111.0,f,f,t,t,f,hamburg,hamburg-nord
2018-09-26,2,62,770,950,apartment,average,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-09-26,2,48,590,615,ground_floor,sophisticated,good,<20,267.0,f,t,f,f,t,hamburg,wandsbek
2018-09-26,2,47,515,675,apartment,normal,good,<30,74.4,f,t,f,t,f,hamburg,mitte
2018-09-26,2,51,570,710,roof_storey,sophisticated,mediocre,60+,123.0,f,t,f,t,f,hamburg,hamburg-nord
2018-09-26,3,60,755,964,apartment,normal,renovated,60+,214.6,f,t,f,t,f,hamburg,mitte
2018-09-26,3,89.48,1353.83,1658.16,apartment,average,good,<5,55.53,t,t,f,f,t,hamburg,altona
2018-09-26,3,86.3,1335,1576,apartment,average,first_time_use,<5,,t,t,f,t,t,hamburg,mitte
2018-09-26,3,107.76,1255,1535,appartment,average,good,<10,81.4,f,t,f,f,t,hamburg,mitte
2018-09-26,3,76.13,731,976,appartment,average,good,<30,133.0,f,f,f,f,f,hamburg,mitte
2018-09-26,3,64,467.54,690,appartment,average,good,<60,105.0,f,t,f,f,f,hamburg,harburg
2018-09-26,3,55,567.49,731.49,apartment,average,good,<30,136.0,f,t,f,f,f,hamburg,wandsbek
2018-09-26,3,51,950,1100,apartment,average,good,60+,166.9,f,f,f,f,f,hamburg,altona
2018-09-26,3,78,890,1055,apartment,normal,good,60+,74.0,f,t,f,t,f,hamburg,hamburg-nord
2018-09-26,3,71.5,570,770,roof_storey,average,good,<60,,f,t,f,f,f,hamburg,eimsbuettel
2018-09-26,3,168.75,1695,2235,ground_floor,normal,renovated,<60,173.1,f,t,f,f,t,hamburg,wandsbek
2018-09-26,3,65,850,1010,apartment,average,good,60+,116.0,f,t,f,t,f,hamburg,wandsbek
2018-09-26,3,100,1300,1562,ground_floor,sophisticated,renovated,<60,125.7,f,t,t,t,t,hamburg,altona
2018-09-26,3,78,1125,1195,roof_storey,sophisticated,first_time_use_after_refurbishment,60+,102.7,f,f,t,t,f,hamburg,eimsbuettel
2018-09-26,3,83.2,580,785,ground_floor,average,good,60+,148.5,f,t,f,f,f,hamburg,bergedorf
2018-09-26,3,69.34,665,840,appartment,average,first_time_use_after_refurbishment,<60,105.4,f,t,f,t,f,hamburg,wandsbek
2018-09-26,3,85,1275,1475,apartment,normal,renovated,60+,100.0,f,t,f,t,f,hamburg,hamburg-nord
2018-09-26,3,83.91,1210,1448,apartment,average,good,60+,,t,t,f,t,f,hamburg,wandsbek
2018-09-26,3,60,750,885,appartment,normal,renovated,<40,,f,t,t,t,f,hamburg,eimsbuettel
2018-09-26,3,75,900,1150,apartment,average,good,60+,,f,t,f,t,f,hamburg,mitte
2018-09-26,4,87,831,1037,apartment,normal,good,<40,121.0,f,t,f,t,t,hamburg,eimsbuettel
2018-09-26,4,108,1354.38,1619.38,maisonette,sophisticated,mint_condition,<10,26.3,t,t,f,t,t,hamburg,eimsbuettel
2018-09-26,4,159,1200,1390,roof_storey,average,good,60+,,f,t,f,t,t,hamburg,wandsbek
2018-09-26,4,91.9,1287,1435,apartment,sophisticated,renovated,60+,181.5,f,f,f,t,f,hamburg,hamburg-nord
